vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2017-01-01 00:10:15,2017-01-01 00:33:33,1,4.1,1,N,80,61,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,0.0,0.0
1,2017-01-01 00:42:46,2017-01-01 00:56:24,1,2.4,1,N,189,85,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,0.0,0.0
1,2017-01-01 00:39:08,2017-01-01 01:20:09,1,9.6,1,N,48,257,2,35.0,0.5,0.5,0.0,5.54,0.3,41.84,0.0,0.0
1,2017-01-01 00:39:20,2017-01-01 01:16:26,3,10.0,1,N,170,94,2,34.0,0.5,0.5,0.0,0.0,0.3,35.3,0.0,0.0
1,2017-01-01 00:38:30,2017-01-01 01:17:42,1,6.7,1,N,234,62,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,0.0,0.0
1,2017-01-01 00:20:27,2017-01-01 00:24:45,1,0.6,1,N,143,143,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,0.0,0.0
2,2017-01-01 00:33:10,2017-01-01 00:49:56,5,11.07,1,N,132,92,2,31.0,0.5,0.5,0.0,0.0,0.3,32.3,0.0,0.0
1,2017-01-01 00:19:01,2017-01-01 00:38:54,1,2.6,1,N,249,162,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0.0,0.0
2,2017-01-01 00:55:52,2017-01-01 01:23:00,1,4.25,1,N,151,161,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,0.0,0.0
2,2017-01-01 00:36:06,2017-01-01 01:07:19,1,20.58,2,N,132,141,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,0.0,0.0
1,2017-01-01 00:24:35,2017-01-01 00:38:46,1,3.7,1,N,229,226,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,0.0,0.0
1,2017-01-01 00:55:42,2017-01-01 00:59:44,1,0.1,1,N,161,162,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0.0
1,2017-01-01 00:16:37,2017-01-01 00:27:00,1,3.3,1,N,140,43,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0,0.0
1,2017-01-01 00:42:11,2017-01-01 00:47:56,1,1.0,1,N,141,229,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
1,2017-01-01 00:55:45,2017-01-01 01:16:51,1,2.8,1,N,229,186,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0,0.0
1,2017-01-01 00:20:27,2017-01-01 00:44:35,1,5.0,1,N,50,87,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,0.0,0.0
1,2017-01-01 00:45:58,2017-01-01 01:03:43,1,3.1,1,N,87,90,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75,0.0,0.0
